species code,scientific name,family,order,WoRMS AphiaID
ONV,Neocyttus rhomboidalis,OREOSOMATIDAE,ZEIFORMES,217959
QSM,Neodilatilabrum marginatum,STROMBIDAE,GASTROPODA,1590933
NDA,Neoditrema ransonnetii,EMBIOTOCIDAE,BLENNIIFORMES,281688
AWN,Neodraco lonnbergi,HARPAGIFERIDAE,PERCIFORMES (NOTOTHENIOIDEI),1803734
ADK,Neodraco skottsbergi,HARPAGIFERIDAE,PERCIFORMES (NOTOTHENIOIDEI),1765023
NIM,Neoepinnula americana,GEMPYLIDAE,SCOMBRIFORMES (SCOMBROIDEI),159712
SKD,Neoepinnula orientalis,GEMPYLIDAE,SCOMBRIFORMES (SCOMBROIDEI),159713
NUM,Neoeucirrhichthys maydelli,COBITIDAE,CYPRINIFORMES,
NEU,Neogastromyzon nieuwenhuisii,GASTROMYZONTIDAE,CYPRINIFORMES,
NFJ,Neoglyphea inopinata,GLYPHEIDAE,DECAPODA (PLEOCYEMATA) GLYPHEIDEA,382840
NDB,Neoglyphidodon bonang,POMACENTRIDAE,BLENNIIFORMES,278810
NBB,Neogobius bathybius,GOBIIDAE,GOBIIFORMES,273448
NBU,Neogobius melanostomus,GOBIIDAE,GOBIIFORMES,126916
CNN,Neoharriotta pinnata,RHINOCHIMAERIDAE,CHIMAERIFORMES,221461
NHC,Neoheterandria cana,POECILIIDAE,CYPRINODONTIFORMES,
NEJ,Neohomaloptera johorensis,BALITORIDAE,CYPRINIFORMES,
NLM,Neolaeops microphthalmus,BOTHIDAE,CARANGIFORMES (PLEURONECTOIDEI),219810
NLA,Neolebias ansorgii,DISTICHODONTIDAE,CHARACIFORMES,
CXG,Neolebias gossei,DISTICHODONTIDAE,CHARACIFORMES,
NEI,Neolissochilus blanci,CYPRINIDAE,CYPRINIFORMES,
ARH,Neolissochilus hexagonolepis,CYPRINIDAE,CYPRINIFORMES,
TZS,Neolissochilus soro,CYPRINIDAE,CYPRINIFORMES,
QKD,Neolissochilus thienemanni,CYPRINIDAE,CYPRINIFORMES,
NLE,Neolithodes asperrimus,LITHODIDAE,DECAPODA (PLEOCYEMATA) ANOMURA,240654
QGD,Neolithodes capensis,LITHODIDAE,DECAPODA (PLEOCYEMATA) ANOMURA,246171
NDW,Neolithodes diomedeae,LITHODIDAE,DECAPODA (PLEOCYEMATA) ANOMURA,378126
NLU,Neolumpenus unocellatus,LUMPENIDAE,PERCIFORMES (ZOARCOIDEI),281690
JCG,Neomaja goltziana,MAJIDAE,DECAPODA (PLEOCYEMATA) BRACHYURA,870204
NMA,Neomerinthe amplisquamiceps,SCORPAENIDAE,PERCIFORMES (SCORPAENOIDEI),276258
SMH,Neomonachus schauinslandi,PHOCIDAE,PINNIPEDIA,1663107
SKC,Neomonachus tropicalis,PHOCIDAE,PINNIPEDIA,1663105
NML,Neomyxus leuciscus,MUGILIDAE,MUGILIFORMES,281693
MNP,Neonesthes capensis,STOMIIDAE,STOMIIFORMES,127366
HNA,Neoniphon argenteus,HOLOCENTRIDAE,BERYCIFORMES,217931
QVI,Neoniphon marianus,HOLOCENTRIDAE,BERYCIFORMES,276205
FNE,Neoniphon opercularis,HOLOCENTRIDAE,BERYCIFORMES,217929
NHS,Neoniphon sammara,HOLOCENTRIDAE,BERYCIFORMES,159393
NEE,Neonoemacheilus labeosus,NEMACHEILIDAE,CYPRINIFORMES,
NXB,Neoodax balteatus,ODACIDAE,LABRIFORMES (LABROIDEI),281694
PNR,Neoopisthopterus tropicus,PRISTIGASTERIDAE,CLUPEIFORMES,281696
JIC,Neopagetopsis ionah,CHANNICHTHYIDAE,PERCIFORMES (NOTOTHENIOIDEI),234685
NPW,Neopataecus waterhousii,SYNANCEIIDAE,PERCIFORMES (SCORPAENOIDEI),281697
ASL,Neophoca cinerea,OTARIIDAE,PINNIPEDIA,255001
NEQ,Neophocaena asiaeorientalis,PHOCOENIDAE,CETACEA (ODONTOCETI),446125
PFI,Neophocaena phocaenoides,PHOCOENIDAE,CETACEA (ODONTOCETI),254985
NPF,Neoplecostomus franciscoensis,LORICARIIDAE,SILURIFORMES,
NPZ,Neopomacentrus azysron,POMACENTRIDAE,BLENNIIFORMES,218837
NFV,Neopomacentrus cyanomos,POMACENTRIDAE,BLENNIIFORMES,218839
NFQ,Neopomacentrus sindensis,POMACENTRIDAE,BLENNIIFORMES,218834
NPQ,Neopycnodonte cochlear,GRYPHAEIDAE,BIVALVIA,140048
RNA,Neoraja africana,RAJIDAE,RAJIFORMES,271568
BVC,Neoraja caerulea,RAJIDAE,RAJIFORMES,105879
UKM,Neoraja iberica,RAJIDAE,RAJIFORMES,398306
RNS,Neoraja stehmanni,RAJIDAE,RAJIFORMES,217398
NEK,Neorossia caroli,SEPIOLIDAE,CEPHALOPODA (CUTTLEFISHES),141447
SNH,Neosalangichthys ishikawae,SALANGIDAE,OSMERIFORMES,1017446
SNJ,Neosalanx jordani,SALANGIDAE,OSMERIFORMES,281702
XHK,Neosalanx tangkahkeii,SALANGIDAE,OSMERIFORMES,281704
JMO,Neosarmatium meinerti,SESARMIDAE,DECAPODA (PLEOCYEMATA) BRACHYURA,207563
NSM,Neoscopelus macrolepidotus,NEOSCOPELIDAE,MYCTOPHIFORMES,126634
QRF,Neoscorpaena nielseni,SCORPAENIDAE,PERCIFORMES (SCORPAENOIDEI),281705
NSH,Neoscorpis lithophilus,KYPHOSIDAE,CENTRARCHIFORMES,218709
NNX,Neosebastes entaxis,NEOSEBASTIDAE,PERCIFORMES (SCORPAENOIDEI),281708
NST,Neosilurus ater,PLOTOSIDAE,SILURIFORMES,
NSB,Neosilurus brevidorsalis,PLOTOSIDAE,SILURIFORMES,
NSR,Neostethus amaricola,PHALLOSTETHIDAE,ATHERINIFORMES,281718
RDN,Neotrygon annotata,DASYATIDAE,MYLIOBATIFORMES,398329
RDK,Neotrygon kuhlii,DASYATIDAE,MYLIOBATIFORMES,398330
RDY,Neotrygon leylandi,DASYATIDAE,MYLIOBATIFORMES,398331
INB,Neotrypaea biffari,CALLIANASSIDAE,DECAPODA (PLEOCYEMATA) AXIIDEA,465342
ISF,Neotrypaea californiensis,CALLIANASSIDAE,DECAPODA (PLEOCYEMATA) AXIIDEA,465347
ISG,Neotrypaea gigas,CALLIANASSIDAE,DECAPODA (PLEOCYEMATA) AXIIDEA,465349
ISJ,Neotrypaea japonica,CALLIANASSIDAE,DECAPODA (PLEOCYEMATA) AXIIDEA,1398867
ISU,Neotrypaea petalura,CALLIANASSIDAE,DECAPODA (PLEOCYEMATA) AXIIDEA,1398900
VPD,Neovespicula depressifrons,SYNANCEIIDAE,PERCIFORMES (SCORPAENOIDEI),281731
NZN,Neozoarces steindachneri,NEOZOARCIDAE,PERCIFORMES (ZOARCOIDEI),254580
NEX,Nephropidae,NEPHROPIDAE,DECAPODA (PLEOCYEMATA) ASTACIDEA,106741
NFR,Nephropides caribaeus,NEPHROPIDAE,DECAPODA (PLEOCYEMATA) ASTACIDEA,382861
NEP,Nephrops norvegicus,NEPHROPIDAE,DECAPODA (PLEOCYEMATA) ASTACIDEA,107254
NFK,Nephropsis acanthura,NEPHROPIDAE,DECAPODA (PLEOCYEMATA) ASTACIDEA,241293
NFU,Nephropsis aculeata,NEPHROPIDAE,DECAPODA (PLEOCYEMATA) ASTACIDEA,382862
NFZ,Nephropsis agassizii,NEPHROPIDAE,DECAPODA (PLEOCYEMATA) ASTACIDEA,382863
NFT,Nephropsis atlantica,NEPHROPIDAE,DECAPODA (PLEOCYEMATA) ASTACIDEA,107255
NFP,Nephropsis carpenteri,NEPHROPIDAE,DECAPODA (PLEOCYEMATA) ASTACIDEA,241294
NFE,Nephropsis ensirostris,NEPHROPIDAE,DECAPODA (PLEOCYEMATA) ASTACIDEA,246172
NFH,Nephropsis malhaensis,NEPHROPIDAE,DECAPODA (PLEOCYEMATA) ASTACIDEA,241295
NFN,Nephropsis neglecta,NEPHROPIDAE,DECAPODA (PLEOCYEMATA) ASTACIDEA,382865
NFO,Nephropsis occidentalis,NEPHROPIDAE,DECAPODA (PLEOCYEMATA) ASTACIDEA,382866
NFI,Nephropsis rosea,NEPHROPIDAE,DECAPODA (PLEOCYEMATA) ASTACIDEA,382867
NES,Nephropsis stewarti,NEPHROPIDAE,DECAPODA (PLEOCYEMATA) ASTACIDEA,220231
NFM,Nephropsis suhmi,NEPHROPIDAE,DECAPODA (PLEOCYEMATA) ASTACIDEA,241296
NFL,Nephropsis sulcata,NEPHROPIDAE,DECAPODA (PLEOCYEMATA) ASTACIDEA,246173
NYZ,Nephtheidae,NEPHTHEIDAE,CNIDARIA (ANTHOZOA) OCTOCORALLIA,146762
NEH,Nephtys hombergii,NEPHTYIDAE,ANELLIDA (POLYCHAETA),130359
ZTE,Neptunea antiqua,BUCCINIDAE,GASTROPODA,138920
ZTD,Neptunea contraria,BUCCINIDAE,GASTROPODA,138922
ZTM,Nereididae,NEREIDIDAE,ANELLIDA (POLYCHAETA),22496
NQB,Nerita albicilla,NERITIDAE,GASTROPODA,216254
NQC,Nerita chamaeleon,NERITIDAE,GASTROPODA,596064
NQK,Nerita costata,NERITIDAE,GASTROPODA,216252
NQQ,Nerita histrio,NERITIDAE,GASTROPODA,493213
NJE,Nerita peloronta,NERITIDAE,GASTROPODA,419504
NQI,Nerita picea,NERITIDAE,GASTROPODA,765039
NQL,Nerita planospira,NERITIDAE,GASTROPODA,559424
NQP,Nerita plicata,NERITIDAE,GASTROPODA,216260
NQO,Nerita polita,NERITIDAE,GASTROPODA,600671
NQS,Nerita senegalensis,NERITIDAE,GASTROPODA,224270
NIX,Nerita spp,NERITIDAE,GASTROPODA,
NRL,Nerophis lumbriciformis,SYNGNATHIDAE,SYNGNATHIFORMES,127383
NRM,Nerophis maculatus,SYNGNATHIDAE,SYNGNATHIFORMES,127384
NRO,Nerophis ophidion,SYNGNATHIDAE,SYNGNATHIFORMES,127385
NSN,Nes longus,GOBIIDAE,GOBIIFORMES,281732
NEN,Nesiarchus nasutus,GEMPYLIDAE,SCOMBRIFORMES (SCOMBROIDEI),126865
ADN,Nessorhamphus ingolfianus,DERICHTHYIDAE,ANGUILLIFORMES,126292
JTV,Nettastoma melanura,NETTASTOMATIDAE,ANGUILLIFORMES,299709
NNS,Nettastoma solitarium,NETTASTOMATIDAE,ANGUILLIFORMES,271912
NNG,Nettenchelys gephyra,NETTASTOMATIDAE,ANGUILLIFORMES,281738
AUT,Netuma bilineata,ARIIDAE,SILURIFORMES,281743
AUX,Netuma thalassina,ARIIDAE,SILURIFORMES,281745
OKY,Neverita didyma,NATICIDAE,GASTROPODA,568320
NVJ,Neverita josephinia,NATICIDAE,GASTROPODA,140549
NXF,Nexilosus latifrons,POMACENTRIDAE,BLENNIIFORMES,281746
NZA,Nezumia aequalis,MACROURIDAE,GADIFORMES,126473
NZB,Nezumia bairdii,MACROURIDAE,GADIFORMES,183289
NZC,Nezumia condylura,MACROURIDAE,GADIFORMES,272403
NZO,Nezumia convergens,MACROURIDAE,GADIFORMES,272404
NZD,Nezumia duodecim,MACROURIDAE,GADIFORMES,272405
NZL,Nezumia latirostrata,MACROURIDAE,GADIFORMES,272414
NZI,Nezumia liolepis,MACROURIDAE,GADIFORMES,272416
NZR,Nezumia loricata,MACROURIDAE,GADIFORMES,272417
NZM,Nezumia micronychodon,MACROURIDAE,GADIFORMES,217777
NZT,Nezumia orbitalis,MACROURIDAE,GADIFORMES,272422
NZP,Nezumia proxima,MACROURIDAE,GADIFORMES,272424
NZS,Nezumia sclerorhynchus,MACROURIDAE,GADIFORMES,126475
QMX,Nezumia spp,MACROURIDAE,GADIFORMES,
NZE,Nezumia stelgidolepis,MACROURIDAE,GADIFORMES,272428
YED,Nibea albiflora,SCIAENIDAE,ACANTHURIFORMES,281747
ZND,Nibea coibor,SCIAENIDAE,ACANTHURIFORMES,281749
NBA,Nibea maculata,SCIAENIDAE,ACANTHURIFORMES,281751
HOC,Nibea mitsukurii,SCIAENIDAE,ACANTHURIFORMES,281753
NBS,Nibea semifasciata,SCIAENIDAE,ACANTHURIFORMES,281754
NDK,Nibea soldado,SCIAENIDAE,ACANTHURIFORMES,281755
NCD,Nicholsina denticulata,LABRIDAE,LABRIFORMES (LABROIDEI),276038
QCJ,Nicholsina usta,LABRIDAE,LABRIFORMES (LABROIDEI),159298
NMV,Nimbochromis fuscotaeniatus,CICHLIDAE,CICHLIFORMES,
DJY,Nimbochromis polystigma,CICHLIDAE,CICHLIFORMES,
NFS,Niphon spinosus,NIPHONIDAE,PERCIFORMES (PERCOIDEI),281758
NOB,Nocomis biguttatus,LEUCISCIDAE,CYPRINIFORMES,
NOH,Nocomis leptocephalus,LEUCISCIDAE,CYPRINIFORMES,
NOI,Nocomis micropogon,LEUCISCIDAE,CYPRINIFORMES,
NDY,Nodilittorina pyramidalis,LITTORINIDAE,GASTROPODA,437429
YRD,Nodipecten nodosus,PECTINIDAE,BIVALVIA,225252
YKD,Nodipecten subnodosus,PECTINIDAE,BIVALVIA,394383
NKX,Noetia spp,NOETIIDAE,BIVALVIA,
VTX,Nomeidae,NOMEIDAE,SCOMBRIFORMES (STROMATEOIDEI),125548
NMG,Nomeus gronovii,NOMEIDAE,SCOMBRIFORMES (STROMATEOIDEI),126991
NMW,Nomeus spp,NOMEIDAE,SCOMBRIFORMES (STROMATEOIDEI),
HNV,Nomorhamphus brembachi,ZENARCHOPTERIDAE,BELONIFORMES,1011317
NFB,Norfolkia brachylepis,TRIPTERYGIIDAE,BLENNIIFORMES,219185
NRC,Normanichthys crockeri,NORMANICHTHYIDAE,PERCIFORMES (SCORPAENOIDEI),281762
PMO,Normichthys operosus,PLATYTROCTIDAE,ALEPOCEPHALIFORMES,126745
JDX,Notacanthidae,NOTACANTHIDAE,NOTACANTHIFORMES,125501
NJW,Notacanthus bonaparte,NOTACANTHIDAE,NOTACANTHIFORMES,126642
NNN,Notacanthus chemnitzii,NOTACANTHIDAE,NOTACANTHIFORMES,126643
NSD,Notacanthus sexspinis,NOTACANTHIDAE,NOTACANTHIFORMES,221411
BVN,Notarius bonillai,ARIIDAE,SILURIFORMES,1014484
NGZ,Notarius grandicassis,ARIIDAE,SILURIFORMES,281766
QKE,Notarius insculptus,ARIIDAE,SILURIFORMES,281767
QKJ,Notarius kessleri,ARIIDAE,SILURIFORMES,281768
QKQ,Notarius planiceps,ARIIDAE,SILURIFORMES,281772
WNR,Notarius spp,ARIIDAE,SILURIFORMES,
SDT,Notarius troschelii,ARIIDAE,SILURIFORMES,293654
NMC,Notemigonus crysoleucas,LEUCISCIDAE,CYPRINIFORMES,159989
NSU,Notesthes robusta,SYNANCEIIDAE,PERCIFORMES (SCORPAENOIDEI),281773
NBY,Nothobranchius jubbi,NOTHOBRANCHIIDAE,CYPRINODONTIFORMES,
LLN,Notholebias minimus,RIVULIDAE,CYPRINODONTIFORMES,
IFZ,Nothria conchylega,ONUPHIDAE,ANELLIDA (POLYCHAETA),130467
NIR,Notiocampus ruber,SYNGNATHIDAE,SYNGNATHIFORMES,281774
NTV,Notocetichthys trunovi,CETOMIMIDAE,BERYCIFORMES,234616
NCH,Notocheirus hubbsi,NOTOCHEIRIDAE,ATHERINIFORMES,281775
NCE,Notoclinops caerulepunctus,TRIPTERYGIIDAE,BLENNIIFORMES,281777
NJC,Notocochlis chemnitzii,NATICIDAE,GASTROPODA,570162
NKD,Notocochlis dillwynii,NATICIDAE,GASTROPODA,720578
NJU,Notocochlis gualteriana,NATICIDAE,GASTROPODA,370551
NCM,Notocrangon antarcticus,CRANGONIDAE,DECAPODA (PLEOCYEMATA) CARIDEA,369204
PGI,Notoglanidium akiri,AUCHENOGLANIDIDAE,SILURIFORMES,
BPD,Notoglanidium depierrei,AUCHENOGLANIDIDAE,SILURIFORMES,
PGO,Notoglanidium macrostoma,AUCHENOGLANIDIDAE,SILURIFORMES,
LUA,Notoglanidium maculatum,AUCHENOGLANIDIDAE,SILURIFORMES,
NGP,Notoglanidium pallidum,AUCHENOGLANIDIDAE,SILURIFORMES,
NGG,Notograptus guttatus,PLESIOPIDAE,BLENNIIFORMES,281783
NBC,Notolabrus celidotus,LABRIDAE,LABRIFORMES (LABROIDEI),281786
QKT,Notolabrus tetricus,LABRIDAE,LABRIFORMES (LABROIDEI),281792
NNV,Notolepis annulata,PARALEPIDIDAE,AULOPIFORMES,234627
NTO,Notolepis coatsi,PARALEPIDIDAE,AULOPIFORMES,234695
NOE,Notolepis spp,PARALEPIDIDAE,AULOPIFORMES,
NOV,Notolychnus valdiviae,MYCTOPHIDAE,MYCTOPHIFORMES,126629
NLS,Notolycodes schmidti,ZOARCIDAE,PERCIFORMES (ZOARCOIDEI),281793
JMP,Notomastus latericeus,CAPITELLIDAE,ANELLIDA (POLYCHAETA),129898
MWS,Notomuraenobathys microcephalus,MURAENOLEPIDIDAE,GADIFORMES,712467
AIM,Notophycis marginata,MORIDAE,GADIFORMES,234703
NPR,Notopogon fernandezianus,CENTRISCIDAE,SYNGNATHIFORMES,278994
NLD,Notopogon lilliei,CENTRISCIDAE,SYNGNATHIFORMES,217973
IXX,Notopogon spp,CENTRISCIDAE,SYNGNATHIFORMES,
NPX,Notopogon xenosoma,CENTRISCIDAE,SYNGNATHIFORMES,217974
ONN,Notopterus notopterus,NOTOPTERIDAE,OSTEOGLOSSIFORMES,281795
FKN,Notopterus spp,NOTOPTERIDAE,OSTEOGLOSSIFORMES,
RNO,Notoraja ochroderma,ARHYNCHOBATIDAE,RAJIFORMES,281797
RNT,Notoraja tobitukai,ARHYNCHOBATIDAE,RAJIFORMES,281798
NTC,Notorynchus cepedianus,HEXANCHIDAE,HEXANCHIFORMES,217628
NEZ,Notosaria nigricans,NOTOSARIIDAE,BRACHIOPODA,235435
NOO,Notoscopelus bolini,MYCTOPHIDAE,MYCTOPHIFORMES,158913
OWO,Notoscopelus caudispinosus,MYCTOPHIDAE,MYCTOPHIFORMES,158914
NLV,Notoscopelus elongatus,MYCTOPHIDAE,MYCTOPHIFORMES,158915
OWK,Notoscopelus kroyeri,MYCTOPHIDAE,MYCTOPHIFORMES,272728
OWN,Notoscopelus resplendens,MYCTOPHIDAE,MYCTOPHIFORMES,158916
LAX,Notoscopelus spp,MYCTOPHIDAE,MYCTOPHIFORMES,
NJP,Notostomus japonicus,ACANTHEPHYRIDAE,DECAPODA (PLEOCYEMATA) CARIDEA,514275
NHG,Notothenia angustata,NOTOTHENIIDAE,PERCIFORMES (NOTOTHENIOIDEI),279349
NOC,Notothenia coriiceps,NOTOTHENIIDAE,PERCIFORMES (NOTOTHENIOIDEI),234679
NHJ,Notothenia microlepidota,NOTOTHENIIDAE,PERCIFORMES (NOTOTHENIOIDEI),234716
NON,Notothenia neglecta,NOTOTHENIIDAE,PERCIFORMES (NOTOTHENIOIDEI),234740
NOR,Notothenia rossii,NOTOTHENIIDAE,PERCIFORMES (NOTOTHENIOIDEI),234840
NXO,Notothenia spp,NOTOTHENIIDAE,PERCIFORMES (NOTOTHENIOIDEI),
NOX,Nototheniidae,NOTOTHENIIDAE,PERCIFORMES (NOTOTHENIOIDEI),151404
NOL,Nototheniops larseni,NOTOTHENIIDAE,PERCIFORMES (NOTOTHENIOIDEI),313400
NOZ,Nototheniops mizops,NOTOTHENIIDAE,PERCIFORMES (NOTOTHENIOIDEI),313401
NOD,Nototheniops nudifrons,NOTOTHENIIDAE,PERCIFORMES (NOTOTHENIOIDEI),313402
NNY,Nototheniops nybelini,NOTOTHENIIDAE,PERCIFORMES (NOTOTHENIOIDEI),234594
NDG,Nototodarus gouldi,OMMASTREPHIDAE,CEPHALOPODA (SQUIDS),342375
NDH,Nototodarus hawaiiensis,OMMASTREPHIDAE,CEPHALOPODA (SQUIDS),342376
TSQ,Nototodarus sloanii,OMMASTREPHIDAE,CEPHALOPODA (SQUIDS),342378
QND,Nototodarus spp,OMMASTREPHIDAE,CEPHALOPODA (SQUIDS),
NTA,Notropis atherinoides,LEUCISCIDAE,CYPRINIFORMES,
NTB,Notropis bairdi,LEUCISCIDAE,CYPRINIFORMES,
NTP,Notropis boops,LEUCISCIDAE,CYPRINIFORMES,
NTD,Notropis dorsalis,LEUCISCIDAE,CYPRINIFORMES,
NTG,Notropis girardi,LEUCISCIDAE,CYPRINIFORMES,
NTE,Notropis heterodon,LEUCISCIDAE,CYPRINIFORMES,
NTR,Notropis heterolepis,LEUCISCIDAE,CYPRINIFORMES,
NTU,Notropis hudsonius,LEUCISCIDAE,CYPRINIFORMES,567537
NTL,Notropis longirostris,LEUCISCIDAE,CYPRINIFORMES,
NTN,Notropis lutipinnis,LEUCISCIDAE,CYPRINIFORMES,
NTS,Notropis nubilus,LEUCISCIDAE,CYPRINIFORMES,
NTQ,Notropis rubellus,LEUCISCIDAE,CYPRINIFORMES,
NTI,Notropis rupestris,LEUCISCIDAE,CYPRINIFORMES,
NRT,Notropis stramineus,LEUCISCIDAE,CYPRINIFORMES,
NRX,Notropis texanus,LEUCISCIDAE,CYPRINIFORMES,
NRV,Notropis volucellus,LEUCISCIDAE,CYPRINIFORMES,
INX,Noturus exilis,ICTALURIDAE,SILURIFORMES,
INF,Noturus flavus,ICTALURIDAE,SILURIFORMES,
ING,Noturus gyrinus,ICTALURIDAE,SILURIFORMES,
INI,Noturus insignis,ICTALURIDAE,SILURIFORMES,
INP,Noturus phaeus,ICTALURIDAE,SILURIFORMES,
INL,Noturus placidus,ICTALURIDAE,SILURIFORMES,
INT,Noturus stigmosus,ICTALURIDAE,SILURIFORMES,
NVM,Novaculoides macrolepidotus,LABRIDAE,LABRIFORMES (LABROIDEI),593553
NVH,Novumbra hubbsi,ESOCIDAE,SALMONIFORMES (ESOCOIDEI),
JYP,Nucella lapillus,MURICIDAE,GASTROPODA,140403
LGL,Nuchequula blochii,LEIOGNATHIDAE,ACANTHURIFORMES,398529
KZL,Nuchequula gerreoides,LEIOGNATHIDAE,ACANTHURIFORMES,398531
NJM,Nucula nitidosa,NUCULIDAE,BIVALVIA,140589
NJK,Nucula nucleus,NUCULIDAE,BIVALVIA,140590
NUS,Nudiantennarius subteres,ANTENNARIIDAE,LOPHIIFORMES,281799
ZNY,Nudibranchia,,GASTROPODA (NUDIBRANCHIA),1762
VAF,Numenius tenuirostris,SCOLOPACIDAE,CHARADRIIFORMES,366864
JUI,Nupalirus chani,PALINURIDAE,DECAPODA (PLEOCYEMATA) ACHELATA,382883
JUJ,Nupalirus japonicus,PALINURIDAE,DECAPODA (PLEOCYEMATA) ACHELATA,382884
JUV,Nupalirus vericeli,PALINURIDAE,DECAPODA (PLEOCYEMATA) ACHELATA,382885
UTN,Nuttallia nuttallii,PSAMMOBIIDAE,BIVALVIA,507187
NUY,Nuttallia obscurata,PSAMMOBIIDAE,BIVALVIA,397157
NYB,Nyassachromis breviceps,CICHLIDAE,CICHLIFORMES,
NYK,Nybelinella erikssoni,BYTHITIDAE,OPHIDIIFORMES,126650
NYU,Nyctiphanes australis,EUPHAUSIIDAE,EUPHAUSIACEA,237863
NYP,Nyctiphanes capensis,EUPHAUSIIDAE,EUPHAUSIACEA,221058
NVQ,Nyctiphanes couchii,EUPHAUSIIDAE,EUPHAUSIACEA,254316
NMX,Nyctiphanes simplex,EUPHAUSIIDAE,EUPHAUSIACEA,237864
NYJ,Nymphon brachyrhynchum,NYMPHONIDAE,ARTHROPODA (PYCNOGONIDA),240140
NJQ,Nymphon brevirostre,NYMPHONIDAE,ARTHROPODA (PYCNOGONIDA),150520
SBS,Oblada melanurus,SPARIDAE,ACANTHURIFORMES,1577363
OCK,Occella kasawae,AGONIDAE,PERCIFORMES (COTTOIDEI),279437
QKW,Occidentarius platypogon,ARIIDAE,SILURIFORMES,293656
OCO,Oceanites oceanicus,OCEANITIDAE,PROCELLARIIFORMES,137190
OBX,Ocenebra erinaceus,MURICIDAE,GASTROPODA,140405
OCE,Ochetobius elongatus,XENOCYPRIDIDAE,CYPRINIFORMES,1018534
OHL,Ochmacanthus alternus,TRICHOMYCTERIDAE,SILURIFORMES,
OCP,Ocosia apia,SYNANCEIIDAE,PERCIFORMES (SCORPAENOIDEI),281803
XXO,Octopoda,,CEPHALOPODA (OCTOPODS),11718
OCT,Octopodidae,OCTOPODIDAE,CEPHALOPODA (OCTOPODS),11782
OKS,Octopoteuthis sicula,OCTOPOTEUTHIDAE,CEPHALOPODA (SQUIDS),181379
ZOW,Octopus bimaculoides,OCTOPODIDAE,CEPHALOPODA (OCTOPODS),341952
OTQ,Octopus briareus,OCTOPODIDAE,CEPHALOPODA (OCTOPODS),341954
OCQ,Octopus conispadiceus,OCTOPODIDAE,CEPHALOPODA (OCTOPODS),341963
OQC,Octopus cyanea,OCTOPODIDAE,CEPHALOPODA (OCTOPODS),210788
OZJ,Octopus djinda,OCTOPODIDAE,CEPHALOPODA (OCTOPODS),1561957
OQL,Octopus globosus,OCTOPODIDAE,CEPHALOPODA (OCTOPODS),341977
OKT,Octopus hongkongensis,OCTOPODIDAE,CEPHALOPODA (OCTOPODS),341982
OQH,Octopus hummelincki,OCTOPODIDAE,CEPHALOPODA (OCTOPODS),341984
OQJ,Octopus joubini,OCTOPODIDAE,CEPHALOPODA (OCTOPODS),341985
OQY,Octopus maya,OCTOPODIDAE,CEPHALOPODA (OCTOPODS),341996
QDM,Octopus mimus,OCTOPODIDAE,CEPHALOPODA (OCTOPODS),342001
OQI,Octopus minor,OCTOPODIDAE,CEPHALOPODA (OCTOPODS),342002
VXP,Octopus oculifer,OCTOPODIDAE,CEPHALOPODA (OCTOPODS),342010
OQV,Octopus oliveri,OCTOPODIDAE,CEPHALOPODA (OCTOPODS),342011
OQT,Octopus salutii,OCTOPODIDAE,CEPHALOPODA (OCTOPODS),140604
OQN,Octopus selene,OCTOPODIDAE,CEPHALOPODA (OCTOPODS),342026
OCZ,Octopus spp,OCTOPODIDAE,CEPHALOPODA (OCTOPODS),
OKH,Octopus tehuelchus,OCTOPODIDAE,CEPHALOPODA (OCTOPODS),342032
OKE,Octopus tetricus,OCTOPODIDAE,CEPHALOPODA (OCTOPODS),342036
OKJ,Octopus variabilis,OCTOPODIDAE,CEPHALOPODA (OCTOPODS),342040
OCC,Octopus vulgaris,OCTOPODIDAE,CEPHALOPODA (OCTOPODS),140605
OKZ,Octopus zonatus,OCTOPODIDAE,CEPHALOPODA (OCTOPODS),342049
OVD,Oculina virgosa,OCULINIDAE,CNIDARIA (ANTHOZOA) HEXACORALLIA,287103
OML,Ocynectes maschalis,PSYCHROLUTIDAE,PERCIFORMES (COTTOIDEI),281810
OOF,Ocypode africana,OCYPODIDAE,DECAPODA (PLEOCYEMATA) BRACHYURA,241191
ODK,Ocypode ceratophthalmus,OCYPODIDAE,DECAPODA (PLEOCYEMATA) BRACHYURA,207578
ODD,Ocypode cordimana,OCYPODIDAE,DECAPODA (PLEOCYEMATA) BRACHYURA,207585
OOK,Ocypode cursor,OCYPODIDAE,DECAPODA (PLEOCYEMATA) BRACHYURA,107464
QDE,Ocypode madagascariensis,OCYPODIDAE,DECAPODA (PLEOCYEMATA) BRACHYURA,444989
OYQ,Ocypode rotundata,OCYPODIDAE,DECAPODA (PLEOCYEMATA) BRACHYURA,444996
QDK,Ocypode ryderi,OCYPODIDAE,DECAPODA (PLEOCYEMATA) BRACHYURA,207576
QIX,Ocypode spp,OCYPODIDAE,DECAPODA (PLEOCYEMATA) BRACHYURA,
YHT,Ocythoe tuberculata,OCYTHOIDAE,CEPHALOPODA (OCTOPODS),140610
SNY,Ocyurus chrysurus,LUTJANIDAE,ACANTHURIFORMES,159803
OXP,Odax pullus,ODACIDAE,LABRIFORMES (LABROIDEI),281815
CUY,Odaxothrissa ansorgii,DOROSOMATIDAE,CLUPEIFORMES,281816
OXL,Odaxothrissa losera,DOROSOMATIDAE,CLUPEIFORMES,
